f1_avg_bitrate,f2_avg_bitrate,diff_avg_bitrate,jaccard_unique_artists,jaccard_unique_albums,f1_generic_filename_score,f2_generic_filename_score,diff_generic_filename_score,f1_generic_title_score,f2_generic_title_score,diff_generic_title_score,f1_avg_duration,f2_avg_duration,diff_avg_duration,f1_std_duration,f2_std_duration,diff_std_duration,f1_min_duration,f2_min_duration,diff_min_duration,f1_max_duration,f2_max_duration,diff_max_duration,f1_total_duration,f2_total_duration,diff_total_duration,ratio_total_duration,f1_std_bitrate,f2_std_bitrate,diff_std_bitrate,f1_min_bitrate,f2_min_bitrate,diff_min_bitrate,f1_max_bitrate,f2_max_bitrate,diff_max_bitrate,f1_avg_other_file_size_bytes,f2_avg_other_file_size_bytes,diff_avg_other_file_size_bytes,f1_total_other_file_size_bytes,f2_total_other_file_size_bytes,diff_total_other_file_size_bytes,ratio_total_other_file_size_bytes,f1_parent_folder_name_len,f2_parent_folder_name_len,diff_parent_folder_name_len,parent_folder_names_match,jaccard_parent_folder_names,f1_quality_score,f2_quality_score,diff_quality_score,f1_hebrew_metadata_ratio,f2_hebrew_metadata_ratio,diff_hebrew_metadata_ratio,f1_metadata_completeness_ratio,f2_metadata_completeness_ratio,diff_metadata_completeness_ratio,f1_lossless_ratio,f2_lossless_ratio,diff_lossless_ratio,f1_lyrics_ratio,f2_lyrics_ratio,diff_lyrics_ratio,f1_num_other_files,f2_num_other_files,diff_num_other_files,ratio_num_other_files,jaccard_other_file_names,other_files_common_hash_ratio,other_files_common_avg_size_similarity,comp_file_hash_similarity,comp_file_size_similarity,comp_filename_similarity,comp_title_similarity,comp_album_similarity,comp_artist_similarity,comp_albumartist_similarity,comp_folder_name_similarity,comp_album_art_hash_similarity,comp_duration_similarity,comp_other_files_similarity,comp_avg_add_meta_similarity,comp_count_high_add_meta_similarity,comp_add_meta_sim_length,comp_add_meta_sim_date,comp_add_meta_sim_tracknumber,target_label,label_source,folder1_path_id,folder2_path_id,comp_add_meta_sim_genre,comp_add_meta_sim_media,comp_add_meta_sim_composer,comp_add_meta_sim_encodedby,comp_add_meta_sim_discnumber,comp_add_meta_sim_organization,comp_add_meta_sim_grouping,comp_add_meta_sim_bpm,comp_add_meta_sim_copyright,comp_add_meta_sim_barcode,comp_add_meta_sim_conductor,comp_add_meta_sim_website,comp_add_meta_sim_version,comp_add_meta_sim_compilation,comp_add_meta_sim_titlesort,comp_add_meta_sim_albumsort,comp_add_meta_sim_lyricist,comp_add_meta_sim_isrc,comp_add_meta_sim_author,comp_add_meta_sim_originaldate
99.2,128.0,28.799999999999997,0.0,0.0,0.38750992872482226,0.22176780544685606,0.1657421232779662,0.38750992872482226,0.22176780544685606,0.1657421232779662,322.25865625,375.75366875,53.49501249999997,68.30746232156801,60.51611195494146,7.791350366626553,248.44575,262.248875,13.803124999999994,437.52008333333333,450.4983125,12.978229166666665,3222.5865625,3757.5366874999995,534.9501249999994,0.8576327606382155,9.6,0.0,9.6,96.0,128.0,32.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,6,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.43948511414718416,0.5696055455276812,0.22147793726741094,0.21052631578947367,0.39999999999999997,0.10526315789473684,0.33333333333333337,0.0,0.38544359979268644,1.0,0.1,0.0,0.0,0.0,0.1,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\פרחי מיאמי\חנוכה האירו את הלילות,D:\אוסף אייזנטל\להקות\מתיקות\מתיקות 4 - ליבי,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,961.634,980.6960000000001,19.062000000000126,75.54907117893644,140.2545461936974,64.70547501476095,901.28,899.72,1.5599999999999454,1086.296,1223.624,137.32799999999997,3846.536,3922.7840000000006,76.2480000000005,0.9805627839819882,0.0,0.0,0.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,13,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.917733336917087,0.875,0.75,0.0,0.0,0.0,0.31999999999999995,0.0,0.9177329675378284,0.0,1.0,1.0,0.0,0.0,0.0,15.0,gemini_cached,D:\בעלי תשובה\ארז משה דורון\000[074] שלום,D:\בעלי תשובה\ארז משה דורון\037 ליל הסדר,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,143.9,15.900000000000006,0.0,0.0,0.32323641816390186,0.4641721544061492,0.1409357362422473,0.32323641816390186,0.3966421477910966,0.07340572962719472,301.9965625,407.617306122449,105.62074362244903,51.80005824925085,249.44822725001293,197.6481690007621,176.569625,109.63591836734693,66.93370663265307,374.969625,777.8220408163265,402.8524158163265,3019.965625,4076.17306122449,1056.2074362244903,0.740882582667576,0.0,11.785160160133591,11.785160160133591,128.0,124.0,4.0,128.0,158.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,14,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.2359222003658906,0.36301349150537315,0.06546715158479863,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.07498881594498238,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\משה גולדמאן\ואהבת,D:\אוסף אייזנטל\להקות\נגינה אורקסטרה\Everybody's Favorite Chupah Songs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.39250817217777434,0.28097538680558554,0.1115327853721888,0.6043130739812858,0.25559696999457643,0.3487161039867093,257.1140454545455,238.8953920454546,18.218653409090876,114.99343476393594,48.60172624789815,66.3917085160378,108.315625,136.837375,28.52175000000001,514.91675,298.927125,215.989625,2828.2545,2627.8493125000005,200.40518749999956,0.9291417418411251,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,11,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5418882918363831,0.4332437300410753,0.21045658955595412,0.0,0.03409090909090909,0.0,0.10526315789473684,0.0,0.33145957046804403,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\שלמה קרליבך\הופעה ערד 1992,D:\בעלי תשובה\יוסף קרדונר\בחירה,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,160.0,32.0,0.0,0.0,0.29679254511505,0.2247749158538856,0.0720176292611644,0.29679254511505,0.2247749158538856,0.0720176292611644,371.31768124999996,252.66012,118.65756124999996,114.82499932269366,65.89438090213079,48.930618420562865,238.2969375,161.12965,77.16728750000001,641.079,384.2154,256.86359999999996,3713.1768125,2526.6012,1186.5756124999998,0.6804419308809847,0.0,0.0,0.0,128.0,160.0,32.0,128.0,160.0,32.0,0.0,7531267.0,7531267.0,0.0,7531267.0,7531267.0,0.0,5,10,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.6210615791215427,0.4628239699852603,0.23144679771728013,0.3333333333333334,0.1352380952380952,0.0,0.2978723404255319,0.0,0.24310809109436401,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\חדשים כסליו\בעלזא\ונאמר לפניו-ירמיה דמן,D:\אינסטרומנטלי\עמוסי דיקן\עמוסי דיקן - קולות הנשמה 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,192.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,455.72712500000006,387.6520291666667,68.07509583333336,355.0704828020662,137.50279049523215,217.56769230683403,84.87716666666667,181.3735,96.49633333333334,1206.731875,624.5930833333333,582.1387916666666,4557.271250000001,3876.5202916666667,680.750958333334,0.8506231205058654,0.0,0.0,0.0,192.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,14,2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3805994256315649,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.1657686721224386,0.0,1.0,2.0,0.0,0.0,1.0,15.0,gemini_cached,D:\אוסף אייזנטל\להקות\חתונות\מאיר אדלר\חתונה וואלאס\1,D:\אוסף אייזנטל\להקות\מאיר אדלר וסאמט\חתונה דיקשטיין\1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,96.0,32.0,0.0,0.0,0.35528866680745635,1.0,0.6447113331925436,0.35528866680745635,1.0,0.6447113331925436,216.98102678571428,270.19702380952384,53.215997023809564,88.04781120498181,81.5495848628003,6.4982263421815105,92.2463125,165.3135,73.0671875,410.1043125,451.85066666666665,41.74635416666666,3037.734375,3782.7583333333337,745.0239583333337,0.8030474345219868,0.0,0.0,0.0,128.0,96.0,32.0,128.0,96.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,6,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5666502498169809,0.21173252608865162,0.09666736551079762,0.0,0.07999999999999997,0.0,0.0,0.0,0.36412112106612277,1.0,0.8571428571428571,1.0,0.0,0.0,0.8571428571428571,2.0,algo_low_certainty_sampled,E:\חדשים\חדשים עט\אדר תשע-ט\פורים\עמירן דביר פורים\עמירן דביר פורים - ציצו\עמירן דביר פורים,F:\שמע\מסודר מחדש\מנגינות ומחרוזות\אוסף ניגונים\קלאסיק\Queen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.47215895215895226,0.37371459694989095,0.09844435520906131,0.19569664902998238,0.37371459694989095,0.17801794791990858,328.34901875,358.70576874999995,30.35674999999992,36.40638305943548,53.56016674145718,17.153783682021704,272.316375,274.4765625,2.1601875000000064,380.2281875,449.7581875,69.53000000000003,3283.4901875000005,3587.0576874999997,303.5674999999992,0.9153714474518054,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,13,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8054453897637218,0.6152218152218152,0.1301098901098901,0.19999999999999996,0.9230769230769231,0.9230769230769231,0.30000000000000004,0.0,0.6914920128648476,0.0,1.0,1.0,0.0,0.0,1.0,15.0,gemini_cached,D:\זמרים שונים\אוהד מושקוביץ\עד עלות השחר\עד עלות השחר 2,F:\שמע\כל המוזיקה\אוהד מושקוביץ\אוהד 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0,128.0,128.0,0.0,0.0,0.272626563719681,0.31083246006829096,0.038205896348609936,1.0,0.3301934977431754,0.6698065022568246,318.58058653846155,348.6663076923077,30.08572115384618,43.8561493146258,175.6222498361586,131.7661005215328,237.53540625,170.7965625,66.73884375,403.830875,810.8488125,407.0179375,4141.547625,4532.662,391.1143750000001,0.9137119919817538,0.0,0.0,0.0,256.0,128.0,128.0,256.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,13,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.2864672832514648,0.5288099607235858,0.0926138151827498,0.25,0.41379310344827586,0.0,0.34782608695652173,0.0,0.2412798343369752,1.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,2.0,algo_low_certainty_sampled,E:\חדשים\חדשים עז\שבט\רכניץ ושיר 2,F:\שמע\כל המוזיקה\יוסף משה כהנא\שבת\לחיים טיש שבת\לחיים טיש 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.35672671140134987,0.32472037346134347,0.0320063379400064,0.35672671140134987,0.32472037346134347,0.0320063379400064,208.88306874999998,340.4207375,131.53766875,79.61387451441631,61.88825110762138,17.72562340679493,119.3614375,228.83675,109.4753125,419.717375,439.42175,19.70437499999997,2088.8306875,3404.207375,1315.3766875000001,0.6136026561836586,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,12,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3829050280499732,0.6089157955122589,0.47291441730572165,0.29411764705882343,0.5217391304347825,0.5217391304347825,0.2857142857142857,0.0,0.09301134184598744,1.0,0.1,0.0,0.0,0.0,0.1,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\שלמה קרליבך\הגדולים של קרליבך\חלק א,F:\שמע\כל המוזיקה\שלוימי דאסקל\פותח ידיך,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.2799625083651497,1.0,0.7200374916348503,0.2799625083651497,1.0,0.7200374916348503,334.2943375,430.92911875,96.63478125,90.60854741519026,288.48007457681393,197.87152716162367,213.585125,122.9663125,90.6188125,519.27,980.252875,460.98287500000004,3342.943375,4309.2911875,966.3478125000001,0.7757524914298913,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,15,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3517426880511321,0.22150192694464108,0.12541670317986112,0.2068965517241379,0.19999999999999996,0.19999999999999996,0.2068965517241379,0.0,0.16271739354560996,1.0,0.1,0.0,0.0,0.0,0.1,2.0,algo_low_certainty_sampled,D:\זמרים שונים\פישר דודו\לטב לחיים ולשלם,D:\אוסף אייזנטל\להקות\מאיר אדלר וסאמט\חתונה כץ-פוקסמן\חתונה צביקה כץ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.21848239107942077,0.31195756050267653,0.09347516942325576,0.0,0.31195756050267653,0.31195756050267653,323.3624125,356.7524375,33.39002499999998,95.47099892817664,112.41203717194212,16.941038243765476,201.715375,247.91,46.194625,489.7415,640.7575,151.01600000000008,3233.624125,3567.524375,333.90025000000014,0.9064056149581318,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,15872.0,15872.0,0.0,15872.0,15872.0,0.0,10,5,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.6186018548016309,0.5356191152916983,0.0,0.2608695652173914,0.17391304347826084,0.17391304347826084,0.26086956521739135,0.0,0.38567328320544886,0.0,1.0,1.0,0.0,0.0,1.0,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\אברהם פריד\אנחנו מוכנים,D:\אוסף אייזנטל\להקות\יוסף משה כהנא\אידיש\לחיים אידען,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.4499156973721721,0.24540987950817653,0.20450581786399555,0.251223197792728,0.2869218655007535,0.03569866770802549,199.62267578125,239.27241015625003,39.64973437500004,88.70416097178921,136.44307442673488,47.738913454945674,116.279,15.07,101.209,476.11575,405.040375,71.07537500000001,3193.9628125,3828.3585625000005,634.3957500000006,0.8342904041919923,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,8,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.2796251802486177,0.5134899021480094,0.1253505755575768,0.0,0.10526315789473681,0.10526315789473681,0.0,0.0,0.09155422095657614,1.0,1.0,1.0,0.0,0.0,1.0,2.0,algo_low_certainty_sampled,D:\חזנות\בן ציון שנקר\ג' שלש רגלים,D:\אוסף אייזנטל\להקות\רבע לשבע\סודות,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,192.0,64.0,0.0,0.0,0.27179654705633977,0.1911642108563995,0.08063233619994026,0.27179654705633977,0.15208596995416984,0.11971057710216992,208.9003701923077,95.07002380952382,113.83034638278387,40.845896957244854,25.492819762511118,15.353077194733736,119.891875,63.93025,55.961625,266.95325,145.36241666666666,121.59083333333336,2715.7048125,665.4901666666667,2050.2146458333336,0.24505246800149663,0.0,0.0,0.0,128.0,192.0,64.0,128.0,192.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,8,3,0.0,0.0,0.0,0.0,0.0,1.0,0.5384615384615384,0.46153846153846156,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.4793374020749235,0.5663523736174747,0.14184764871936767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\בעלי תשובה\יהודה גלאנץ\נעלה,F:\שמע\מסודר מחדש\מנגינות ומחרוזות\לריקודים\01 מחרוזת 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.3560768997460752,0.29944177639762504,0.05663512334845017,0.3560768997460752,0.29944177639762504,0.05663512334845017,349.011725,320.74094375,28.270781250000027,124.87192110482144,51.342705683091026,73.52921542173041,12.2855,217.99475,205.70925,490.7181875,404.7846875,85.93349999999998,3490.1172500000002,3207.4094375,282.7078125000003,0.9189976174869195,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,396.0,396.0,0.0,792.0,792.0,0.0,22,10,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.6041663445836477,0.43290601561919884,0.06422464644432609,0.125,0.3478260869565217,0.0,0.2222222222222222,0.0,0.4160274034982628,0.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,F:\שמע\כל המוזיקה\משה גולדמאן\הגדולים של משה גולדמאן\חלק ב,D:\אוסף אייזנטל\פרחי\ישיבה בויז\שבחי,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,256.0,160.0,0.0,0.0,0.26533514153713056,0.2635529216798566,0.0017822198572739478,0.26203156230062735,1.0,0.7379684376993727,393.98682499999995,309.86728124999996,84.11954374999999,133.55398752761232,124.19497600160034,9.359011526011983,158.57391666666666,100.934625,57.639291666666665,631.70375,471.28321875,160.42053125,3939.8682499999995,3098.6728124999995,841.1954375,0.7864914803940461,0.0,0.0,0.0,96.0,256.0,160.0,96.0,256.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,13,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.3041617092949237,0.4524671880246916,0.11127864952235662,0.19999999999999996,0.3478260869565217,0.0,0.33333333333333337,0.0,0.16609953554949575,1.0,0.1,0.0,0.0,0.0,0.1,2.0,algo_low_certainty_sampled,D:\זמרים שונים\אברהם פריד\אידישע אוצרות 2,D:\זמרים שונים\חסידישערס\קאפי עלבויגען\כי המלכות,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,173.8181818181818,13.818181818181813,0.0,0.0,0.7006166867367102,0.7483926402180002,0.047775953481290045,0.7006166867367102,0.0,0.7006166867367102,343.49285909090906,251.89135173160173,91.60150735930733,92.32308149316975,109.15978051246668,16.83669901929693,195.42845,62.208,133.22045,512.50275,409.05028571428574,103.45246428571426,3778.42145,2770.804869047619,1007.6165809523809,0.7333234012440881,0.0,41.511922015506435,41.511922015506435,160.0,56.0,104.0,160.0,192.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.48225053298792153,0.20673177568373885,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857,0.0,0.1653235223305312,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,D:\אינסטרומנטלי\כליזמר\אהרלה בנדר,D:\חדשים כסליו\כרטיס 16 אולטרה\שירים מזרחיים\Kol Halashon\זמרים שונים,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,0.0,0.0,0.42969440241757445,0.16836552336552338,0.26132887905205104,0.27128115128317043,0.16836552336552338,0.10291562791764705,364.72954375,357.07834375,7.651200000000017,94.85059064261627,63.598570158543126,31.252020484073142,229.284625,269.4610625,40.17643750000002,523.684625,455.3745,68.31012499999997,3647.2954375,3570.7834374999998,76.51200000000017,0.9790222642198558,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,8330.0,0.0,8330.0,16660.0,0.0,16660.0,0.0,5,12,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.74414984725127,0.5930470417856402,0.19737595737595734,0.18181818181818174,0.3478260869565217,0.3478260869565217,0.3157894736842105,0.0,0.5282825081451834,0.0,1.0,1.0,0.0,0.0,1.0,5.0,gemini_cached,D:\אוסף אייזנטל\להקות\שלווה\09 - מלך עליון,F:\שמע\כל המוזיקה\שרולי ויליגר\הקדוש ברוך הוא - מי אדיר,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,128.0,0.0,1.0,0.0,0.31706291680826537,0.32221904424305886,0.005156127434793489,0.0,0.0,0.0,312.63563194444447,373.3790625,60.743430555555506,129.4999387719163,109.28546386676005,20.21447490515625,134.329625,195.848,61.51837500000002,530.63325,611.2733125,80.6400625,2813.7206875,3360.4115625,546.6908749999998,0.837314309621859,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,7,0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.4368908895620498,0.3259238078831281,0.0,0.9000000000000001,1.0,1.0,1.0,0.0,0.17019194953178302,0.0,1.0,1.0,0.0,0.0,0.0,15.0,gemini_cached,F:\שמע\כל המוזיקה\האסק\האסק 01\חלק א,F:\שמע\כל המוזיקה\האסק\האסק 05\חלק א,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,96.0,96.0,0.0,0.0,1.0,0.3010910176902015,0.6989089823097985,1.0,0.0,1.0,588.1701587301587,259.1743518518518,328.99580687830695,206.32194342200108,76.65256199393615,129.66938142806492,284.00326530612244,164.68658333333335,119.3166819727891,897.9069387755102,404.62125,493.2856887755102,5293.5314285714285,2332.569166666666,2960.9622619047623,0.4406451908600757,0.0,0.0,0.0,192.0,96.0,96.0,192.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,8,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0653185937930054,0.13193237055025675,0.0,0.37837837837837845,0.0,0.42105263157894735,0.40816326530612246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,algo_low_certainty_sampled,E:\חדשים\חדשים עז\לג בעומר\באיאן\שיעה ברים - מעמד ההדלקה במירון,F:\שמע\כל המוזיקה\מועדי השנה\שירי שבת\הכל שרים זמירות שבת,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
